gbifID,eventDate,year,stateProvince,species,occurrenceID,region_code,geoc_maj,cl_pent,dep_sur,cl_drai,cl_haut,type_couv,origine,an_origine,perturb,an_perturb,ty_couv_et,densite,cl_age_et,tree_cover,richness_index,shannon_index
4872038713,2023-08-11T17:27:54,2023.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/177892796,31G,"-558501,75+212373,27",D,R1A,20.0,2,R,,,,,R,95.0,JIN,"{'PU': 0.7, 'PI': 0.1, 'FI': 0.1, 'FT': 0.1}",4,0.9404479886553263
4599836482,2024-03-05T11:30,2024.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/201748257,31G,"-514287,88+201284,61",A,3AN,40.0,1,F,,,,,F,85.0,JIN,"{'EA': 0.4, 'FR': 0.2, 'FT': 0.2, 'EO': 0.1, 'PE': 0.1}",5,1.4708084763221112
4507670274,2023-12-29T11:47,2023.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/195204619,31G,"-573884,51+187570,77",A,5A,40.0,1,M,,,CP,,MF,85.0,VIN,"{'PE': 0.4, 'ER': 0.1, 'FX': 0.1, 'TO': 0.3, 'SE': 0.1}",5,1.4184836619456564
4507592532,2021-10-09T11:21:26,2021.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/97775076,31G,"-456078,60+177003,94",A,1A,30.0,2,F,,,,,F,75.0,JIN,"{'FR': 0.6, 'EO': 0.2, 'PE': 0.2}",3,0.9502705392332347
4506231166,2023-10-02T17:27,2023.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/186056595,31G,"-514350,50+201614,25",A,3AN,50.0,1,F,,,CP,,F,65.0,JIN,"{'PE': 0.5, 'EA': 0.2, 'EO': 0.1, 'FR': 0.1, 'FT': 0.1}",5,1.3592367006650063
4414390896,2023-09-18T16:33,2023.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/183936844,31G,"-566063,99+213256,87",C,1A,40.0,1,M,,,CP,,MM,65.0,VIN,"{'SB': 0.3, 'EB': 0.2, 'PE': 0.3, 'BP': 0.1, 'ER': 0.1}",5,1.5047882836811908
4129750368,2022-09-06T09:03:08,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/133905200,31G,"-558215,78+212510,88",F,1AY,30.0,2,R,,,,,R,95.0,JIN,"{'PU': 0.7, 'PI': 0.1, 'FI': 0.1, 'FT': 0.1}",4,0.9404479886553263
4102926677,2023-04-30T11:21:55,2023.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/159195309,31G,"-571633,61+184243,58",A,5S,30.0,1,F,,,CP,,F,45.0,VIN,"{'FH': 0.3, 'EO': 0.2, 'FT': 0.2, 'FI': 0.1, 'EB': 0.1, 'PR': 0.1}",6,1.6957425341696346
4102621437,2022-09-03T09:23:45,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/133457741,31G,"-558215,78+212510,88",F,1AY,30.0,2,R,,,,,R,95.0,JIN,"{'PU': 0.7, 'PI': 0.1, 'FI': 0.1, 'FT': 0.1}",4,0.9404479886553263
4063063441,2022-04-22T10:46:53,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/112509912,31G,"-583310,27+205815,69",F,R1A,20.0,2,R,,,,,R,85.0,90,"{'PU': 0.7, 'PB': 0.1, 'ER': 0.1, 'FX': 0.1}",4,0.9404479886553263
4062961342,2020-09-14T14:55,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/59927501,31G,"-584429,73+208532,27",D,1AM,20.0,2,F,,,,,F,95.0,VIN,"{'CR': 0.5, 'ES': 0.3, 'HG': 0.1, 'PB': 0.1}",4,1.1682824501765625
4062953529,2022-09-18T10:54:26,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/143808624,31G,"-465467,45+139152,04",B,1A,40.0,4,F,CPR,1987.0,,,F,25.0,30,"{'FR': 0.4, 'OR': 0.2, 'EO': 0.1, 'FN': 0.1, 'FT': 0.1, 'PE': 0.1}",6,1.6094379124341
4062914344,2020-09-19T13:31:53,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/60115006,31G,"-573285,64+196755,48",C,1AM,30.0,3,F,,,CP,,F,55.0,VIN,"{'ES': 0.5, 'CR': 0.1, 'FT': 0.1, 'HG': 0.1, 'PB': 0.1, 'PU': 0.1}",6,1.4978661367769952
4062636503,2022-09-30T12:06:55,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/137037726,31G,"-577944,40+206151,31",C,1AY,30.0,1,F,,,,,F,95.0,VIN,"{'CR': 0.4, 'ES': 0.3, 'FT': 0.1, 'HG': 0.1, 'TA': 0.1}",5,1.4184836619456564
4011578560,2022-09-03T11:26:35,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/133686433,31G,"-571450,76+246013,32",A,2A,20.0,1,R,,,CP,,R,65.0,VIN,"{'PB': 0.8, 'RX': 0.1, 'PE': 0.1}",3,0.639031859650177
3947525499,2022-10-15T12:00:19,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/138862544,31G,"-574872,82+201210,28",D,1AY,30.0,2,F,,,,,F,85.0,VIN,"{'ES': 0.5, 'FT': 0.2, 'CR': 0.1, 'HG': 0.1, 'RX': 0.1}",5,1.3592367006650063
3925198336,2022-10-08T16:44:33,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/138059207,31G,"-578163,76+197794,61",B,1AY,30.0,1,F,,,CP,,F,85.0,VIN,"{'ES': 0.4, 'CR': 0.1, 'FT': 0.1, 'HG': 0.1, 'TA': 0.1, 'PB': 0.2}",6,1.6094379124341003
3912315197,2022-09-14T11:54:22,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/135066277,31G,"-573527,13+196828,15",B,1AY,30.0,2,M,,,,,MR,75.0,VIN,"{'PU': 0.5, 'PB': 0.1, 'ER': 0.2, 'CR': 0.1, 'FT': 0.1}",5,1.3592367006650063
3902636452,2020-10-25T13:23:28,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/63567021,31G,"-583190,14+206785,02",C,1AY,30.0,2,F,,,,,F,95.0,JIN,"{'ES': 0.4, 'CR': 0.2, 'FT': 0.2, 'FI': 0.1, 'PU': 0.1}",5,1.4708084763221112
3772409578,2022-04-22T10:47:17,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/112453627,31G,"-578220,29+201271,06",D,R1A,20.0,2,F,,,,,F,75.0,VIN,"{'ES': 0.5, 'CR': 0.2, 'FT': 0.1, 'HG': 0.1, 'TA': 0.1}",5,1.3592367006650063
3499412361,2020-09-14T12:05,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/59927476,31G,"-583277,25+207481,89",D,1AY,30.0,1,F,,,,,F,85.0,VIN,"{'ES': 0.8, 'FT': 0.1, 'TA': 0.1}",3,0.639031859650177
3330492367,2020-10-18T14:45:32,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/62946644,31G,"-452270,58+180080,35",D,1AY,30.0,2,F,,,,,F,95.0,JIN,"{'CR': 0.7, 'ES': 0.2, 'FR': 0.1}",3,0.8018185525433372
3109217414,2020-09-04T11:25:36,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/58511221,31G,"-578754,27+208235,93",D,R1A,20.0,2,M,,,,,MF,85.0,VIN,"{'ES': 0.3, 'FT': 0.2, 'CR': 0.1, 'FI': 0.1, 'PU': 0.2, 'RX': 0.1}",6,1.6957425341696346
3097268521,2021-04-02T14:24:14,2021.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/72707213,31G,"-502531,06+224083,18",A,2BE,20.0,3,F,,,,,F,75.0,30,"{'PE': 0.5, 'BP': 0.2, 'EO': 0.1, 'RX': 0.1, 'SB': 0.1}",5,1.3592367006650063
3031820137,2020-12-07T16:08:50,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/66264243,31G,"-571508,27+196537,21",D,1AM,20.0,2,F,,,,,F,85.0,VIN,"{'ES': 0.5, 'CR': 0.2, 'FT': 0.2, 'TA': 0.1}",4,1.2206072645530173
3014002520,2020-09-23T17:14:51,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/60553589,31G,"-495567,67+240582,68",B,1A,40.0,2,M,,,CP,,MF,55.0,JIN,"{'PE': 0.3, 'BJ': 0.2, 'EO': 0.2, 'SB': 0.2, 'EB': 0.1}",5,1.5571130980576458
3013947560,2020-10-12T11:43,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/64717742,31G,"-577601,15+203468,60",C,1A,30.0,1,F,,,,,F,95.0,VIN,"{'ES': 0.8, 'FT': 0.1, 'TA': 0.1}",3,0.639031859650177
3013922625,2020-09-09T09:47:30,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/66487165,31G,"-568947,63+212951,11",D,1AM,20.0,2,F,,,,,F,85.0,JIN,"{'ES': 0.7, 'FI': 0.1, 'FT': 0.1, 'TA': 0.1}",4,0.9404479886553263
3013922521,2020-09-23T17:41:51,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/60557112,31G,"-495567,67+240582,68",B,1A,40.0,2,M,,,CP,,MF,55.0,JIN,"{'PE': 0.3, 'BJ': 0.2, 'EO': 0.2, 'SB': 0.2, 'EB': 0.1}",5,1.5571130980576458
3013890501,2020-09-06T11:53:41,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/59525603,31G,"-441693,54+222190,77",D,1A,31.0,2,F,,,,,F,85.0,50,"{'EO': 0.3, 'BJ': 0.2, 'ES': 0.2, 'HG': 0.2, 'BP': 0.1}",5,1.5571130980576458
3013859513,2020-09-16T15:03:29,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/59840270,31G,"-562739,92+203042,10",A,1AY,30.0,1,M,,,CP,,MF,45.0,JIN,"{'EO': 0.2, 'ES': 0.2, 'PE': 0.2, 'FT': 0.1, 'PB': 0.2, 'SE': 0.1}",6,1.7480673485460894
2992677535,2020-10-11T14:58,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/64717935,31G,"-574326,11+196235,87",C,1AM,30.0,2,F,,,,,F,75.0,JIN,"{'ES': 0.4, 'FR': 0.2, 'HG': 0.2, 'CR': 0.1, 'FT': 0.1}",5,1.4708084763221112
2992667579,2020-11-08T10:53:05,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/65190857,31G,"-574299,86+196945,26",B,1AM,20.0,1,F,,,CP,,F,75.0,VIN,"{'ES': 0.5, 'FT': 0.2, 'FR': 0.1, 'HG': 0.1, 'PB': 0.1}",5,1.3592367006650063
2984518519,2020-10-18T14:15:49,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/62921090,31G,"-558895,49+212565,40",D,1AY,30.0,2,M,,,,,MR,95.0,VIN,"{'PU': 0.7, 'BP': 0.1, 'CR': 0.1, 'FT': 0.1}",4,0.9404479886553263
2898276989,2020-10-11T10:46:52,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/62402549,31G,"-572972,07+204246,57",B,5A,30.0,1,F,,,CP,,F,75.0,VIN,"{'ES': 0.4, 'CR': 0.2, 'FT': 0.1, 'TA': 0.1, 'PU': 0.2}",5,1.4708084763221112
2868296518,2020-09-07T15:28:17,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/58877929,31G,"-574872,82+201210,28",D,1AY,30.0,2,F,,,,,F,85.0,VIN,"{'ES': 0.5, 'FT': 0.2, 'CR': 0.1, 'HG': 0.1, 'RX': 0.1}",5,1.3592367006650063
2868098985,2020-09-19T10:46,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/60145335,31G,"-508792,87+203893,20",B,R1A,30.0,2,M,,,,,MF,85.0,JIN,"{'CR': 0.3, 'FT': 0.2, 'BP': 0.1, 'EO': 0.1, 'PB': 0.2, 'RX': 0.1}",6,1.6957425341696346
2862300179,2020-09-08T10:11:04,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/58978456,31G,"-564752,21+212761,47",A,1A,40.0,2,M,,,,,MM,75.0,JIN,"{'EB': 0.3, 'RX': 0.1, 'SB': 0.1, 'BP': 0.3, 'EO': 0.1, 'FH': 0.1}",6,1.6434177197931796
2576410826,2012-10-06T12:57:24,2012.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/26943707,31G,"-578163,76+197794,61",B,1AY,30.0,1,F,,,CP,,F,85.0,VIN,"{'ES': 0.4, 'CR': 0.1, 'FT': 0.1, 'HG': 0.1, 'TA': 0.1, 'PB': 0.2}",6,1.6094379124341003
2576294210,2019-10-26T11:45:19,2019.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/34919537,31G,"-575174,69+200937,62",D,1AY,30.0,1,F,,,,,F,85.0,VIN,"{'ES': 0.7, 'CR': 0.1, 'FT': 0.1, 'TA': 0.1}",4,0.9404479886553263
2423152980,2019-09-19T18:11:24,2019.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/33035322,31G,"-584240,04+206397,31",D,1AY,20.0,1,F,,,,,F,75.0,VIN,"{'ES': 0.5, 'CR': 0.2, 'BJ': 0.1, 'FT': 0.1, 'TA': 0.1}",5,1.3592367006650063
1914199968,2018-09-15T10:41,2018.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/16599639,31G,"-573871,22+187744,84",A,5A,30.0,1,F,,,CP,,F,95.0,VIN,"{'ES': 0.4, 'FR': 0.3, 'BP': 0.1, 'FT': 0.1, 'PE': 0.1}",5,1.4184836619456564
1890032144,2009-09-06T15:38:37,2009.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/10888385,31G,"-496812,48+239075,95",B,2BE,20.0,2,M,,,CP,,MF,55.0,JIN,"{'PE': 0.3, 'BJ': 0.1, 'EO': 0.1, 'FH': 0.1, 'SB': 0.2, 'EU': 0.1, 'RX': 0.1}",7,1.8343719702816235
1412709570,1976-07-27,1976.0,Québec,Apioperdon pyriforme,CMMF018031,31G,"-426989,17+237247,34",D,1AY,31.0,1,F,,,,,F,75.0,VIN,"{'ES': 0.6, 'BJ': 0.2, 'EO': 0.1, 'FI': 0.1}",4,1.0888999753452235
1135068084,2006-09-21,2006.0,Québec,Apioperdon pyriforme,CMMF006702,31G,"-445317,70+205176,03",A,3AN,50.0,2,F,,,,,F,85.0,JIN,"{'EO': 0.3, 'ES': 0.2, 'BJ': 0.1, 'BP': 0.1, 'EA': 0.1, 'FT': 0.1, 'PB': 0.1}",7,1.8343719702816235
1024559045,2012-10-16,2012.0,Québec,Apioperdon pyriforme,CMMF004618,31G,"-442492,29+138230,60",A,1A,30.0,2,F,,,,,F,85.0,50,"{'FT': 0.3, 'EO': 0.2, 'ES': 0.2, 'TA': 0.2, 'HG': 0.1}",5,1.5571130980576458
1024558758,2011-08-30,2011.0,Québec,Apioperdon pyriforme,CMMF004162,31G,"-442519,82+138397,69",B,1A,30.0,1,F,,,,,F,95.0,VIN,"{'ES': 0.5, 'HG': 0.2, 'TA': 0.2, 'FT': 0.1}",4,1.2206072645530173
617551333,1988-08-29,1988.0,Québec,Apioperdon pyriforme,CMMF000266,31H,"-403819,23+179708,39",A,5A,40.0,2,F,,,EL,,F,45.0,JIN,"{'EO': 0.3, 'FR': 0.3, 'OR': 0.3, 'FT': 0.1}",4,1.313834033192747
4952203522,2024-10-08T00:36:45,2024.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/246277904,31H,"-399617,52+174755,23",A,5A,40.0,1,F,,,,,F,85.0,JIN,"{'EA': 0.4, 'FT': 0.2, 'EO': 0.1, 'ES': 0.1, 'FR': 0.1, 'PL': 0.1}",6,1.6094379124341
4936430829,2022-04-28T18:52:06,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/113293611,31H,"-404142,23+193334,06",A,5A,30.0,1,F,,,,,F,85.0,VIN,"{'ES': 0.4, 'FT': 0.2, 'BJ': 0.1, 'EO': 0.1, 'FI': 0.1, 'HG': 0.1}",6,1.6094379124341
4925936474,2024-08-18T15:38:50,2024.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/236618849,31H,"-317826,66+168644,82",B,1A,30.0,2,M,,,,,MF,85.0,JIN,"{'EO': 0.3, 'OR': 0.2, 'BJ': 0.1, 'FO': 0.1, 'TO': 0.2, 'PU': 0.1}",6,1.6957425341696346
4901671097,2022-09-20T16:10:36,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/224561991,31H,"-415957,61+127955,44",B,1AY,31.0,2,M,,,,,MR,85.0,VIN,"{'PU': 0.3, 'EB': 0.1, 'PB': 0.1, 'SB': 0.1, 'ES': 0.2, 'FT': 0.2}",6,1.6957425341696346
4872556579,2023-08-21T08:21,2023.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/179604905,31H,"-362910,56+185221,31",E,1AY,30.0,2,F,,,,,F,55.0,VIN,"{'ES': 0.6, 'FT': 0.2, 'HG': 0.2}",3,0.9502705392332347
4872535277,2023-10-14T14:23,2023.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/191370195,31H,"-318720,07+133061,16",D,R1A,20.0,3,F,,,,,F,75.0,VIN,"{'BJ': 0.3, 'ES': 0.3, 'BP': 0.2, 'HG': 0.1, 'RX': 0.1}",5,1.5047882836811908
4872516209,2021-11-20T13:22:26,2021.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/101571349,31H,"-376931,12+184788,33",C,1AY,20.0,1,F,,,,,F,55.0,VIN,"{'ES': 0.3, 'CR': 0.2, 'EO': 0.1, 'FI': 0.1, 'HG': 0.1, 'PB': 0.1, 'RX': 0.1}",7,1.8343719702816235
4872341725,2023-10-06T21:53,2023.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/188097627,31H,"-426319,40+175881,21",A,5S,30.0,1,F,,,,,F,95.0,70,"{'ES': 0.3, 'HG': 0.3, 'FT': 0.2, 'CR': 0.1, 'EO': 0.1}",5,1.5047882836811908
4872295589,2022-10-02T11:36:42,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/200056912,31H,"-332992,57+124280,68",C,1A,30.0,2,F,,,,,F,75.0,JIN,"{'EO': 0.4, 'ES': 0.3, 'FI': 0.1, 'FR': 0.1, 'FT': 0.1}",5,1.4184836619456564
4872188861,2023-09-16T10:13:51,2023.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/183512059,31H,"-412354,46+170559,81",A,5A,40.0,1,F,,,,,F,75.0,VIN,"{'PL': 0.3, 'EA': 0.2, 'FR': 0.2, 'FT': 0.2, 'FN': 0.1}",5,1.5571130980576458
4872106898,2022-09-11T07:52:55,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/134562715,31H,"-295147,85+158633,56",A,1A,40.0,2,M,,,,,MM,75.0,JIN,"{'PU': 0.4, 'RX': 0.1, 'HG': 0.2, 'BJ': 0.1, 'EO': 0.1, 'FR': 0.1}",6,1.6094379124341003
4872098170,2024-04-27T13:18:55,2024.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/210804480,31H,"-340527,05+190035,05",A,1A,30.0,1,F,,,,,F,65.0,VIN,"{'ES': 0.7, 'BJ': 0.1, 'FT': 0.1, 'TA': 0.1}",4,0.9404479886553263
4872088145,2023-11-16T10:56,2023.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/191210577,31H,"-414273,08+197803,77",A,5S,40.0,2,F,,,,,F,75.0,JIN,"{'FO': 0.3, 'FR': 0.3, 'EO': 0.2, 'FI': 0.1, 'FT': 0.1}",5,1.5047882836811908
4872065660,2022-08-26T15:43:27,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/132464745,31H,"-296999,17+157432,59",B,1A,30.0,2,F,,,,,F,95.0,50,"{'FT': 0.4, 'EO': 0.2, 'FR': 0.2, 'BJ': 0.1, 'ES': 0.1}",5,1.4708084763221112
4852891405,2024-04-21T12:53:55,2024.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/208552278,31H,"-287890,10+158227,21",D,1AY,20.0,1,F,,,,,F,95.0,JIN,"{'ES': 0.7, 'FR': 0.1, 'HG': 0.1, 'TA': 0.1}",4,0.9404479886553263
4852550463,2024-04-29T07:17:04,2024.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/211484952,31H,"-412354,46+170559,81",A,5A,40.0,1,F,,,,,F,75.0,VIN,"{'PL': 0.3, 'EA': 0.2, 'FR': 0.2, 'FT': 0.2, 'FN': 0.1}",5,1.5571130980576458
4851904034,2024-04-29T07:17:29,2024.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/211485095,31H,"-412354,46+170559,81",A,5A,40.0,1,F,,,,,F,75.0,VIN,"{'PL': 0.3, 'EA': 0.2, 'FR': 0.2, 'FT': 0.2, 'FN': 0.1}",5,1.5571130980576458
4607492748,2024-04-03T08:02,2024.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/205302609,31H,"-414273,08+197803,77",A,5S,40.0,2,F,,,,,F,75.0,JIN,"{'FO': 0.3, 'FR': 0.3, 'EO': 0.2, 'FI': 0.1, 'FT': 0.1}",5,1.5047882836811908
4600145038,2022-08-31T16:59:20,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/204045307,31H,"-280360,82+186928,71",B,3AN,50.0,2,F,,,,,F,65.0,70,"{'FN': 0.3, 'FR': 0.3, 'EO': 0.2, 'FT': 0.1, 'PE': 0.1}",5,1.5047882836811908
4599834383,2022-10-02T13:28:56,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/200155120,31H,"-333377,12+123613,32",C,1A,30.0,2,M,,,,,MF,65.0,JIN,"{'EO': 0.5, 'FT': 0.1, 'EU': 0.1, 'PU': 0.1, 'RX': 0.1, 'SB': 0.1}",6,1.4978661367769952
4535947533,2024-02-28T11:33:19,2024.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/200764825,31H,"-349825,46+191225,86",A,5A,40.0,2,F,,,,,F,65.0,JIN,"{'FN': 0.5, 'EO': 0.2, 'FR': 0.2, 'FT': 0.1}",4,1.2206072645530173
4528274741,2022-10-02T11:24:07,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/200054680,31H,"-333234,21+124406,22",C,1A,30.0,2,F,,,,,F,95.0,JIN,"{'EO': 0.4, 'ES': 0.3, 'FR': 0.2, 'FT': 0.1}",4,1.2798542258336674
4458336242,2023-10-06T21:53,2023.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/188097611,31H,"-426319,40+175881,21",A,5S,30.0,1,F,,,,,F,95.0,70,"{'ES': 0.3, 'HG': 0.3, 'FT': 0.2, 'CR': 0.1, 'EO': 0.1}",5,1.5047882836811908
4442616976,2023-10-09T13:11,2023.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/187409290,31H,"-292361,58+158909,87",D,1AY,20.0,2,M,,,,,MR,95.0,JIN,"{'PB': 0.4, 'PU': 0.2, 'EO': 0.2, 'BJ': 0.1, 'FT': 0.1}",5,1.4708084763221112
4416909060,2023-09-24T10:02,2023.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/184728004,31H,"-376607,73+183982,01",C,1AY,30.0,1,F,,,,,F,85.0,VIN,"{'ES': 0.4, 'CR': 0.3, 'FT': 0.2, 'PU': 0.1}",4,1.2798542258336674
4414196896,2023-09-10T17:35,2023.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/183443594,31H,"-330996,92+164477,88",B,1A,30.0,1,F,,,,,F,95.0,VIN,"{'ES': 0.5, 'EO': 0.2, 'FR': 0.1, 'FT': 0.1, 'HG': 0.1}",5,1.3592367006650063
4171886764,2023-07-29T13:59:43,2023.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/175580561,31H,"-285712,96+163364,46",C,2A,20.0,2,M,,,,,MR,65.0,70,"{'PU': 0.5, 'RX': 0.1, 'EO': 0.2, 'BG': 0.1, 'BJ': 0.1}",5,1.3592367006650063
